type,steps,infected,healthy,asymptomatic,mild,critical,deceased,vaccinated,forced_quarantine,violation,isolation,robustness,stay_home,voluntarily_stay_home_infected,self_directed_emotion,other_directed_emotion,desire_satisfaction,total_number_infections,reward
sanctioning,48,41.95,50.8,15.5,25.25,1.2,7.25,26.35,0.3,0.33611442193087004,0.66388557806913,0.66388557806913,63.05,0.6765498652291105,0.0,0.0,0.293,6.5345,-0.153
sanctioning,49,41.85,50.65,15.45,25.15,1.25,7.5,26.6,0.5,0.3118279569892473,0.6881720430107526,0.6881720430107527,64.5,0.6918918918918919,0.0,0.0,0.3255,6.645,-0.0845
sanctioning,50,42.9,49.25,17.3,24.1,1.5,7.85,26.7,0.45,0.34382284382284384,0.6561771561771562,0.6561771561771562,63.75,0.6869234943027671,0.0,0.0,0.3055,6.7685,-0.1315
sanctioning,51,41.7,50.2,15.7,24.75,1.25,8.1,27.0,0.35,0.31534772182254195,0.684652278177458,0.684652278177458,64.5,0.6980413492927094,0.0,0.0,0.3065,6.875,-0.11
sanctioning,52,39.0,52.65,13.65,24.4,0.95,8.35,27.35,0.5,0.2717948717948718,0.7282051282051282,0.7282051282051282,63.55,0.6879432624113474,0.0,0.0,0.289,6.9595,-0.151
sanctioning,53,38.05,53.5,13.2,24.0,0.85,8.45,27.5,0.35,0.2943495400788436,0.7056504599211565,0.7056504599211564,61.3,0.6657564172583288,0.0,0.0,0.295,7.051,-0.1255
sanctioning,54,39.5,51.95,14.4,24.2,0.9,8.55,27.5,0.4,0.2974683544303797,0.7025316455696202,0.7025316455696202,62.45,0.6785128485511208,0.0,0.0,0.314,7.1535,-0.0935
sanctioning,55,35.35,56.05,10.95,23.3,1.1,8.6,27.7,0.35,0.21782178217821782,0.7821782178217821,0.7821782178217822,64.75,0.7045951859956237,0.0,0.0,0.289,7.217,-0.1325
sanctioning,56,37.15,54.2,12.9,22.85,1.4,8.65,27.9,0.35,0.33243606998654107,0.667563930013459,0.6675639300134589,59.45,0.6469622331691298,0.0,0.0,0.307,7.319,-0.1175
sanctioning,57,36.9,54.25,13.35,22.05,1.5,8.85,28.05,0.55,0.3035230352303523,0.6964769647696477,0.6964769647696477,62.1,0.6752605595172791,0.0,0.0,0.2955,7.4155,-0.143
sanctioning,58,35.95,54.95,13.85,20.8,1.3,9.1,28.15,0.4,0.33379694019471484,0.666203059805285,0.6662030598052852,61.65,0.6738173817381737,0.0,0.0,0.2875,7.5155,-0.17
sanctioning,59,33.6,57.15,11.55,20.8,1.25,9.25,28.45,0.45,0.29910714285714285,0.7008928571428571,0.7008928571428571,61.45,0.6721763085399449,0.0,0.0,0.301,7.598,-0.146
sanctioning,60,32.9,57.7,12.05,19.65,1.2,9.4,28.5,0.35,0.32826747720364746,0.6717325227963526,0.6717325227963525,59.35,0.6512141280353201,0.0,0.0,0.285,7.691,-0.192
sanctioning,61,32.9,57.55,11.4,20.4,1.1,9.55,28.7,0.35,0.303951367781155,0.6960486322188449,0.6960486322188449,59.6,0.6550580431177447,0.0,0.0,0.2895,7.773,-0.171
