type,steps,infected,healthy,asymptomatic,mild,critical,deceased,vaccinated,forced_quarantine,violation,isolation,robustness,stay_home,voluntarily_stay_home_infected,self_directed_emotion,other_directed_emotion,desire_satisfaction,total_number_infections,reward
hermione,93,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,62.75,0.634479271991911,-0.333,0.0,0.328,0.8925,-0.666
hermione,94,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,62.05,0.627401415571284,-0.36,0.0,0.3145,0.8925,-0.72
hermione,95,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,63.7,0.6440849342770475,-0.356,0.0,0.3165,0.8925,-0.712
hermione,96,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,61.55,0.6223458038422649,-0.394,0.0,0.2975,0.8925,-0.788
hermione,97,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,63.65,0.6435793731041456,-0.343,0.0,0.323,0.8925,-0.686
hermione,98,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,61.0,0.6167846309403437,-0.393,0.0,0.298,0.8925,-0.786
hermione,99,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,63.4,0.641051567239636,-0.363,0.0,0.313,0.8925,-0.726
hermione,100,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,63.45,0.6415571284125379,-0.419,0.0,0.285,0.8925,-0.838
hermione,101,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,63.65,0.6435793731041456,-0.354,0.0,0.3175,0.8925,-0.708
hermione,102,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,61.85,0.6253791708796764,-0.383,0.0,0.303,0.8925,-0.766
hermione,103,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,64.4,0.6511627906976745,-0.385,0.0,0.302,0.8925,-0.77
hermione,104,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,61.9,0.6258847320525783,-0.394,0.0,0.2975,0.8925,-0.788
